#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Merdimmobilis	-0.5712	0.0768	-0.1368	-0.2139	0.1660	-0.9170	0.1102	0.3312	0.0905	0.6829	-0.1677	0.0389	0.1781	0.1056	0.3826	-0.0505	-0.5651	-0.5947	-0.3025	-0.4432	-0.3954	0.2297	0.5582	0.2565	0.0868	-0.6310	-0.3812	-0.3588	0.2049	0.1756	-0.0127	-0.2988	-0.4865	0.0733	0.3200	-0.4748	-0.3134	-0.3254	-0.6259	-0.8548	-0.0494	0.0854	0.4081	0.0804	0.4988	0.2086	0.2250	-0.0528	-0.1646	-0.4882	-0.5072	-0.3509	-0.7149	1.1324	-0.1791	0.1193	0.9305	-0.7655	0.3258	-0.2749	0.5526	-1.0485	-0.2302	0.5514	-0.2423	0.2731	-0.2798	0.2937	-0.4451	-0.3692	-0.0664	-0.1118	-0.6693	-0.0989	-0.1662	0.1173	-0.0020	-0.0239	0.0245	0.3064	0.3061	0.5599	0.0390	0.2840	-0.0494	0.1436	0.0199	-0.0394	0.0448	0.4317	-0.1421	0.3899	-0.1423	-0.3247	0.1038	0.2612	0.1160	-0.5908	-0.1994	0.3371	3.1359	0.1557	0.0720	0.1320	-0.3960	0.0707	0.4908	0.0225	-0.4774	-0.3308	0.4200	0.1898	-0.4938	-0.0937	-0.0041	0.0235	0.3430	0.1386	0.4924	0.1060	0.1126	0.4474	0.1592	0.7631	0.0092	-0.6945	0.0156	-0.1181	1.0434	-0.2793	-0.5230	-0.0129	0.1405	0.6466	0.4668	0.1933	0.3124	0.6636	0.6028	0.3277	-0.0675	-0.3469	-0.0264	0.2607	-0.1576	0.3415	-0.3501
g__Merdimonas	-0.1432	1.0067	-0.1704	0.4188	-0.0923	-0.5436	0.0635	0.3726	0.3981	0.0689	-0.4548	0.1772	0.6890	-0.0047	-0.1216	0.1649	-0.4012	-0.7205	0.1496	-0.1545	0.5077	0.2186	0.0499	0.1736	-0.4155	-0.2650	-0.0125	0.1028	-0.2182	0.1532	0.1465	-0.0686	0.2052	0.4420	0.5451	-0.0670	-0.4933	0.0343	0.0588	-1.1004	-0.1935	-0.2791	0.2775	-0.1629	-0.3241	0.1444	0.1727	0.3355	-0.0695	-0.4108	-0.4425	-0.4918	-0.0224	0.7980	-0.0378	0.2643	0.2787	-0.5504	0.1875	-0.6860	0.1400	-0.6462	0.0972	-0.1334	0.3459	0.0111	-0.0748	-0.1878	-0.7343	0.1422	-0.5815	-0.3619	-0.4399	0.4604	-0.4615	0.1330	0.3565	-0.3685	0.1735	0.0168	-0.2430	0.3803	0.0091	0.2579	-0.1937	-0.1106	0.1088	0.1488	-0.0464	-0.3519	-0.1136	0.1286	0.2326	-0.9442	0.5897	0.1158	0.1222	-0.7445	0.3437	0.3972	0.1557	3.5634	-0.0136	0.0305	-0.5584	0.3587	0.4865	-0.3490	-0.3250	0.1995	-0.1695	-0.1070	-0.0804	-0.3060	0.8436	0.2152	0.4545	0.3159	-0.0599	-0.2050	-0.2079	-0.0389	0.1738	-0.0202	-0.2120	0.0071	0.0376	-0.0342	0.8741	-0.4411	-0.3031	-0.2047	0.0333	-0.0323	0.6171	0.2366	0.5156	-0.0113	0.5938	0.6728	0.0195	-0.4768	-0.1984	0.2275	-0.9666	-0.1297	-0.1162
g__Merdivicinus	0.1524	0.9603	0.0929	-0.6830	-0.1630	0.3629	-0.1087	-1.1418	0.8046	0.1450	-0.0081	0.4466	0.5583	-0.0973	0.9333	0.0299	-0.2010	0.2142	0.2953	-0.4572	-0.5533	0.3337	0.1897	0.0460	-0.6556	-0.0107	0.4320	0.7104	-0.3848	-0.2908	-0.1688	-0.2562	-0.5910	0.5515	0.2495	-0.5227	-0.3096	0.3004	-0.5881	-0.2859	-0.0370	-0.0272	0.4750	-0.2338	-0.1689	0.0493	-0.1407	-0.3774	0.0302	-0.6138	-0.7084	0.0373	-0.6975	0.5297	0.1862	-0.1594	0.0889	0.1275	-0.0039	-0.1831	0.3451	-0.4802	0.5060	0.0140	0.4763	-0.3744	-0.2808	0.1655	0.0118	1.2940	-0.2490	-0.0237	-0.5220	0.0042	-0.5208	0.1408	0.0058	0.1219	-0.6210	-0.2703	-0.6907	-0.0092	0.0177	0.0181	-0.2816	0.7048	-0.0289	0.2804	-0.1114	0.1333	0.1522	0.2665	-0.0142	-0.2602	-0.2343	0.6988	0.2542	0.1723	-0.4991	0.3040	0.0720	-0.0136	3.3900	0.2693	-0.1584	0.0285	0.1550	0.3413	-0.4680	0.0653	-0.2497	-0.1256	0.4260	-0.3638	0.2919	0.1811	0.2501	0.0614	-0.5062	-0.9639	-0.2850	0.0430	0.2023	0.0995	-0.1711	0.3753	0.0107	0.1540	0.6002	-0.1700	0.4730	0.9004	0.1035	0.0753	0.3455	0.2270	-0.9644	0.0783	0.8986	-0.0225	-0.1820	0.0573	-0.1774	-0.3475	-0.2690	-0.0867	-0.1002
g__Muricomes	-0.0488	0.7972	-0.1689	-0.4388	-0.3092	-0.0265	0.1851	-0.6830	1.0373	0.3900	-0.1047	0.2822	0.6623	0.1370	0.3085	0.2488	0.1695	-0.3795	0.1803	-0.9595	0.3746	0.5383	0.3442	0.0990	-0.2477	-0.5190	0.0352	0.1601	-0.0508	-0.0206	-0.2488	-0.5572	-0.2598	0.2689	0.7374	-0.1300	-0.1835	0.5268	-0.6236	-0.5403	0.2942	-0.2537	0.8300	-0.1087	0.1763	0.1897	0.1223	0.2002	-0.3229	-0.1998	-0.2968	-0.0418	-0.3390	0.7543	0.0742	-0.0617	0.7395	0.0338	0.0391	-0.3873	0.2253	-0.3084	0.0823	-0.0835	0.1569	-0.2438	-0.0082	-0.0271	-0.0938	0.3369	-0.5561	-0.3896	-0.2211	-0.4568	-0.1646	0.6764	0.1744	-0.3370	0.2775	-0.4345	-0.6117	0.0307	-0.1264	0.0388	-0.1501	0.3880	-0.1205	0.2349	0.0777	-0.2275	-0.0430	-0.2210	0.1155	-0.6270	-0.0549	-0.0193	0.2028	0.2769	-0.1255	0.2827	0.1320	0.0305	0.2693	2.8873	-0.0249	-0.0423	-0.1610	-0.7504	-0.3089	-0.2446	0.2320	-0.2154	0.0115	-0.1392	0.1675	0.0961	0.4117	0.0093	-0.7187	-0.5612	0.0675	0.0238	0.2227	-0.3141	-0.4894	-0.0019	0.0735	-0.0864	0.9512	-0.5047	-0.0929	0.6230	0.2126	0.2725	0.5467	0.2844	-0.1386	0.0835	0.9970	0.2635	-0.1278	-0.2456	0.0161	-0.3085	-0.3457	-0.1828	-0.4177
g__Murimonas	1.0737	-0.5512	1.5513	1.0597	0.8177	1.6332	0.1475	-0.8147	-0.3076	-0.8090	0.9660	-0.7196	-0.3547	-0.3555	0.0730	0.0602	0.5315	0.8880	-0.4825	1.1575	-0.2905	-0.0606	-2.2621	-0.5088	0.4217	0.2185	0.5991	0.8690	0.0109	0.3256	0.5477	1.0879	-0.8268	-0.0007	-1.1039	1.6191	1.4596	-0.9249	1.0512	1.6160	0.3644	0.1781	-1.6996	-0.8889	-0.8834	-0.6817	-0.8879	-0.4546	0.2674	0.7273	1.9388	1.2058	-0.4228	-2.0062	0.4651	-0.6705	-1.6694	0.5862	-0.9097	0.9756	-0.6714	1.6955	0.2460	-0.6400	0.5726	-1.0996	1.8298	-0.7232	0.9645	1.1976	2.4382	0.4636	0.8021	-0.3859	0.7390	-0.5918	-1.6813	0.8119	-1.1129	1.2814	-0.8926	-1.1257	-0.8306	-0.4390	-0.0466	-0.7878	0.3291	-0.5714	-0.2575	0.0676	1.6071	-0.7195	-0.3471	2.2260	-0.7083	-0.9453	-0.3450	0.0381	0.3923	-0.4677	-0.3960	-0.5584	-0.1584	-0.0249	4.8396	-1.1036	-0.0538	0.5534	1.9618	1.5927	0.2646	-0.2507	0.9597	0.2603	-0.1531	-0.3443	-1.1354	-0.7162	-0.2078	-0.1848	0.5663	0.1511	-0.7907	0.1128	0.3544	0.9899	-0.7348	-0.2527	-2.2358	0.2466	0.5768	0.1269	-0.7457	-0.5465	-1.3569	-1.1139	-0.5340	-0.9063	-1.8919	-0.6792	0.1927	0.8292	0.1594	-1.6970	1.7259	-0.2245	0.2384
g__Nanosynbacter	-0.7536	0.1429	-1.5283	-0.7421	-0.5285	-1.6862	-0.2732	0.1684	0.0237	0.6080	-1.6090	0.3265	-0.0277	-0.2441	-0.1204	-0.2468	-0.2309	-0.4746	-0.4251	-0.7495	-0.1569	0.1514	1.8445	0.2345	0.0301	-0.1281	-0.5005	-0.3582	0.2013	-0.0208	-0.1991	-0.2521	1.2847	0.0442	-0.1709	-1.4207	-0.9158	1.0224	-0.9525	0.0534	-0.1880	-0.6678	1.1375	0.4924	0.7894	0.3812	0.6663	0.6138	-0.4314	-1.0298	0.0185	-1.3222	0.7070	2.6581	-0.2731	0.4641	1.0955	-0.2895	0.5546	-0.8759	0.1804	-1.8019	-0.3568	0.4385	-0.3562	2.1399	-0.3440	-0.0440	-0.9316	-0.6529	-1.2123	-0.1803	-1.4520	-0.0613	-1.3494	0.8471	1.4062	-0.4452	0.6165	-1.3623	0.6585	1.2918	0.9139	0.8068	0.3464	0.2509	-0.2232	0.5650	0.0473	-0.4116	-1.2598	0.3382	1.0439	-0.7334	1.1720	0.4166	0.1604	-0.0521	0.4777	0.0166	0.0707	0.3587	0.0285	-0.0423	-1.1036	5.1616	0.0291	-0.5342	-0.0337	-0.8429	-0.1361	-0.8495	-0.4577	-0.4443	0.3271	0.4351	1.0759	0.2243	-0.3573	-0.6952	-0.0032	-0.1805	0.3156	-0.0670	-0.0881	-0.5110	0.7138	0.0691	2.3428	-0.8045	-0.2630	-0.3211	1.0560	0.3299	0.4279	1.2910	-0.4753	0.6988	2.0143	0.7370	-0.2671	-0.1725	0.1314	2.9814	-1.3559	-0.4995	-0.5595
g__Negativibacillus	0.0251	1.7587	-0.5834	-0.4747	0.1066	-0.4478	0.1112	0.4197	-0.3756	-0.0754	-0.6262	-0.2075	0.5798	0.0331	0.8548	-0.2441	0.8733	0.1148	-0.1962	-0.7981	-0.7284	-0.4150	0.3315	0.1715	0.4893	-0.5950	0.1832	0.5659	0.3247	0.7325	-0.2912	0.6819	-0.0721	-0.0980	0.0569	-0.0374	-0.1968	0.3296	-0.0926	-0.1855	0.1589	1.0461	-0.3508	-0.1872	-0.8155	0.2536	-0.4672	0.1195	-0.0597	0.4196	1.3909	-0.4404	-0.0157	-0.1594	0.0031	0.3367	0.4325	-0.7480	-0.1084	0.5005	-0.2694	-0.7822	0.1115	0.1769	0.4268	-0.1297	0.6038	-0.2233	-0.3473	-0.4982	0.5426	-0.1485	-0.2970	0.5240	0.1599	-0.4087	-0.4661	0.3220	-0.4009	0.1176	0.9134	0.0682	-0.4435	-0.0384	-0.7069	0.0137	-0.1792	-0.1794	-0.7797	0.2280	0.2733	-0.0130	-0.5978	0.1257	0.2797	0.2270	0.1102	-0.2021	0.0703	0.2287	0.4908	0.4865	0.1550	-0.1610	-0.0538	0.0291	6.2596	-0.1035	-0.4329	0.0663	0.1816	-0.1780	0.2137	0.2777	0.0176	-0.2352	0.9043	-0.2818	-1.1554	-0.4832	0.2873	0.8594	-0.3960	0.1698	1.2947	-0.2415	0.3206	0.5067	-0.0660	-0.2298	-0.3349	-0.7263	-0.3826	-0.4839	0.9497	-0.0655	0.0594	-0.1469	-0.6154	0.3630	0.0295	-0.3702	-0.6414	-0.2624	-0.1713	-1.3003	-0.4051
g__Odoribacter	0.2896	-0.9072	0.4855	1.1121	0.6921	0.2826	-0.4572	-0.4827	-1.8254	0.6014	1.0290	-0.5326	-1.1543	1.2890	-0.5124	-0.6580	0.6434	0.9088	-0.2503	0.9209	-0.2605	-0.1926	1.4616	-0.1951	-0.3742	0.6330	0.5242	-0.2466	0.1270	-0.2118	-2.2114	1.2664	0.5501	-0.8203	-0.4406	1.4969	0.9787	-1.1060	0.2615	2.0045	-0.4704	-0.6321	-0.8484	-0.2303	-1.0057	0.3291	-1.0840	-0.3073	0.3670	0.2419	1.5851	0.1325	-1.1130	-0.0671	-0.0037	-0.2521	-2.0963	1.5555	-0.0914	1.4557	0.2314	0.8811	-0.4551	0.4109	-0.4159	0.1220	-0.1984	-0.0012	0.4522	0.0833	1.1263	0.1144	0.7466	1.6452	-0.6682	-1.1634	-0.7467	0.0882	-0.7606	-0.4627	-0.0874	-0.3849	0.0850	-0.0900	-0.5313	0.0008	0.1800	-0.4762	0.8419	-0.8854	0.3935	0.4749	0.2380	1.0310	-0.8598	0.4849	-0.2336	-0.5031	-0.5258	-0.8779	0.0225	-0.3490	0.3413	-0.7504	0.5534	-0.5342	-0.1035	10.4397	1.2416	1.1490	-0.1707	0.0111	-0.1963	1.2528	-0.0884	-0.3279	-1.1397	-0.7748	0.7942	-0.3038	0.5075	-0.0865	-0.6868	-0.3074	-0.4890	0.2065	0.0859	0.2956	-1.6403	1.0656	0.5642	-0.4519	0.3825	0.3830	-0.7906	0.1839	-0.4083	0.2084	-2.8307	0.1267	1.5994	0.2874	0.0115	-0.5420	-0.1720	-0.1901	0.4286
g__Oliverpabstia	0.4072	-0.7811	1.2901	0.8221	1.1904	-0.2228	0.1245	-0.5809	-0.8799	-0.2993	1.7189	-0.4667	-0.9903	-0.3244	-0.9555	-0.0553	-0.2407	0.4168	-0.7919	2.7487	-0.2028	-0.0872	-0.3243	0.1068	1.0173	-0.7215	-0.0534	1.2769	-0.1848	0.3463	1.6690	1.5357	0.4300	-0.4554	-1.6335	2.0867	2.2296	-0.7247	2.3960	2.9259	0.5396	-0.1613	-2.2440	-0.2799	-1.5330	-0.3186	0.1567	0.5222	-0.2083	0.6829	1.7877	-0.3203	0.3070	-2.4982	0.4431	-0.2863	-2.1401	0.6439	-0.3290	-0.4961	-0.4095	1.3759	-0.7544	-1.0218	-0.0782	-0.2708	1.9400	-0.5175	0.3840	0.4783	1.3021	0.9377	-0.3066	-0.4038	-0.2655	-1.3242	-1.3193	0.9592	-0.2623	1.9778	-0.9564	-0.6961	-0.1341	-0.2139	0.8196	-0.6550	0.9312	0.2855	0.6732	-0.7511	0.4986	-0.8512	-0.9498	2.1582	-0.5328	-0.9334	-0.2192	0.5814	0.4356	-0.1784	-0.4774	-0.3250	-0.4680	-0.3089	1.9618	-0.0337	-0.4329	1.2416	10.0140	1.2538	-0.4524	-0.5683	0.8518	0.7833	-0.2336	0.2416	-0.6703	-0.6781	-0.7900	0.0855	1.0445	-0.2318	-0.5898	-0.4474	-0.1373	0.4907	-0.6983	0.3614	-3.2667	-0.1221	-0.3013	-0.8269	-0.7975	-1.1361	-1.7710	-1.0139	-0.5625	0.8528	-2.3335	0.1289	0.3474	0.2691	0.6993	-0.8469	-0.0070	0.3179	-0.3293
g__Onthenecus	0.6516	-0.1365	1.0560	0.5043	0.5600	1.0222	0.0993	-0.6374	-0.6391	-0.6669	0.4033	-0.5037	-0.2857	0.1563	-0.5471	0.2004	0.2154	1.0555	-0.2806	0.9481	0.1197	-0.4244	-0.9591	-0.3109	-0.5200	0.5959	0.6291	0.3595	0.3745	0.1594	0.7027	1.5615	0.1333	-0.1253	-0.7135	0.2099	1.1019	-0.6571	1.2753	0.5668	-0.5647	-0.2386	-1.0579	-0.7979	-1.3038	-0.3527	-0.5264	-0.4256	0.6154	0.2406	1.1094	0.3213	0.0142	-1.7425	0.1580	-0.5236	-1.5939	0.7340	-0.5092	1.1461	-0.4862	0.6860	0.2068	-0.5460	0.1940	-0.6065	1.1943	-0.2530	1.5251	0.6025	1.6941	0.4320	0.6588	0.5261	0.0597	-0.8104	-0.7392	0.7580	-0.8194	1.0632	0.1051	-0.4173	-0.7242	-0.2703	-0.1992	-0.6449	0.4405	-0.3058	0.5522	-0.5261	1.3608	-0.5967	-0.2715	1.1311	-0.1165	-0.4836	-0.4843	-0.0395	-0.6372	-0.3134	-0.3308	0.1995	0.0653	-0.2446	1.5927	-0.8429	0.0663	1.1490	1.2538	5.2094	-0.6940	-0.6431	0.2443	0.3831	-0.1989	-0.4838	-0.6025	-0.4987	-0.9382	-0.2612	-0.2441	0.0206	-0.3625	-0.2096	0.3763	0.8270	-0.2116	0.0763	-2.0031	0.3291	1.3120	-0.0516	-0.3996	-0.3445	-1.5925	-0.4185	-0.5560	0.2271	-1.4281	-0.2623	0.1314	0.5095	-0.3394	-0.9140	0.3801	-0.1873	0.7120
g__Otoolea	0.3782	-0.8445	-0.1698	0.1708	0.0437	-0.4762	0.1282	1.0648	0.0028	0.6722	0.1502	-0.3578	-0.4211	0.0669	0.7855	0.0063	0.8869	-0.1045	0.1603	-0.3218	-0.9265	-0.3795	0.4919	0.0542	1.0840	0.2185	-0.5397	-0.5531	0.3991	0.4496	0.3734	0.0714	-0.9187	-0.1919	0.3007	0.1130	-0.4128	-0.1651	-0.2548	-0.0619	-0.1394	0.1505	-0.0788	0.5421	1.9894	0.0911	-0.5184	-1.0215	-0.2010	0.0702	-0.2643	-0.6600	-0.3977	1.2180	-0.0560	-0.2802	0.7380	0.9968	-0.1641	0.5583	0.2040	-0.9335	0.1840	-0.0016	-0.3027	0.1912	-0.9824	0.0466	-0.7982	-0.7467	0.1185	0.0665	-0.2517	-0.4192	0.6595	0.5009	-0.4587	0.0876	-0.0936	-0.0250	0.6295	-0.5951	-0.2702	-0.2480	-0.3867	-0.1262	0.0439	-0.0169	-0.3338	1.3239	-0.8048	-0.7431	-0.1754	0.1900	-0.3474	-0.0708	-0.0830	0.4040	-0.1787	-0.0854	0.4200	-0.1695	-0.2497	0.2320	0.2646	-0.1361	0.1816	-0.1707	-0.4524	-0.6940	4.6869	0.1691	0.2485	0.1249	0.8491	-0.2495	0.0661	-0.1045	0.7084	-0.5697	-0.1355	0.3488	0.2015	0.0379	0.6191	-0.2009	-0.3851	-0.6595	0.4105	0.2304	-0.4926	-0.0013	-0.0788	0.6345	0.2751	-0.2651	0.6547	-0.7297	0.2752	-0.6834	0.4973	0.2517	-0.1069	-0.3115	0.1573	0.1286	0.0522
g__Parabacteroides	0.0504	0.0840	0.4806	1.1228	-0.4035	1.2064	0.0936	0.9319	0.2135	-0.1239	1.0683	-0.1220	0.1399	-0.1186	0.8969	0.3567	-0.2593	-0.4612	0.7045	0.8523	0.1973	-0.3017	-0.6707	-0.3852	-0.3282	-0.0296	0.1567	0.0410	-0.0589	-0.0807	-0.3296	-0.3768	-0.4177	0.2875	0.2473	0.1409	0.5394	-1.4014	0.0982	-0.3745	0.4204	0.9653	-0.3056	0.4663	0.2422	0.1490	-0.3671	-0.7680	-0.1428	0.1385	-0.8968	0.6203	-0.5099	-1.0731	-0.4227	0.0622	0.2767	0.0033	-0.0434	-0.6419	-0.4387	-0.0354	0.3498	-0.3765	-0.0443	-0.3501	0.4706	-0.0587	0.0014	0.0145	0.6131	0.1622	-0.2134	-0.7913	0.8808	0.1572	-1.0037	0.0468	-0.7051	0.8009	0.1674	-0.7681	-0.0750	-0.1228	0.1172	-0.0146	-0.1921	-0.3429	0.1192	1.0481	-0.0365	0.5032	-0.3881	0.1822	-0.4589	-0.0423	-0.2764	-0.6835	0.2673	0.0669	0.1898	-0.1070	-0.1256	-0.2154	-0.2507	-0.8495	-0.1780	0.0111	-0.5683	-0.6431	0.1691	5.9576	-0.0877	-0.4675	0.3456	-0.1379	-0.2607	0.1689	1.2823	2.1919	-0.4674	-0.0788	-0.3794	0.3849	-0.0391	-0.2229	-0.2865	-0.1508	-0.5737	0.2946	-0.2666	0.7052	-0.2593	-0.7712	-0.2548	-0.3702	1.5450	-0.7163	-1.1913	-0.0734	-0.0713	-0.1688	0.1272	-1.1087	0.8758	1.1331	0.6155
g__Paraprevotella	1.1742	-0.2169	0.9572	-0.2040	-0.0697	0.7393	0.0382	-0.8409	-0.0160	0.0149	0.2202	-0.2075	-0.3946	-0.2797	0.4294	0.1814	0.1421	0.5225	0.2062	0.0177	-0.7494	0.1530	0.3168	-0.1138	-0.0105	0.8397	0.3498	0.6282	0.3327	0.6070	0.4930	0.4683	-0.9230	0.0225	0.4070	0.2063	0.7012	-1.3904	-0.0501	0.4678	0.4200	-0.0019	-1.0580	-0.2808	0.2830	-0.3029	-0.2268	-0.1106	0.2330	0.0679	0.3573	1.2235	-0.2748	-0.1363	0.0332	-0.0337	-0.3208	0.1173	-0.3732	-0.0245	-0.4065	0.4281	-0.0119	-0.3078	0.4129	-0.4033	0.3644	-0.4809	0.7028	0.8049	1.1559	0.6157	-0.0386	-0.4136	0.4783	-0.1478	-0.7315	0.3369	-0.1158	0.0434	-0.7036	-0.6689	-0.3339	-0.2496	-0.0955	0.1516	0.3405	-0.2973	-0.5550	0.3456	1.1945	0.3063	-0.3586	0.2630	-0.6757	-0.3915	-0.1830	-0.0123	-0.5844	-0.0834	-0.4938	-0.0804	0.4260	0.0115	0.9597	-0.4577	0.2137	-0.1963	0.8518	0.2443	0.2485	-0.0877	5.2600	0.2941	-0.4272	-0.0733	-0.5279	-0.1802	0.1394	-0.2724	0.0043	-0.0728	-0.3887	-0.0288	-0.1121	0.1560	-0.6495	-0.4273	-0.0556	-0.5467	0.1540	0.5247	-0.2786	-0.3755	-0.3226	-0.6193	-0.1956	-0.6953	-0.0781	-0.3848	0.7012	-0.3051	-0.3944	-0.3498	0.0789	-0.0340	0.1830
g__Pararoseburia	0.4288	-0.2681	0.5016	0.7227	0.0290	-0.1227	-0.0693	-0.0362	-0.3663	0.5942	0.0790	-0.3331	-0.5655	-0.0997	-0.0255	-0.3782	0.3908	0.3643	-0.5414	0.3929	-0.4862	-0.3245	1.1993	-0.2082	0.3189	0.7093	0.1907	0.7633	0.2807	0.0346	-0.4869	0.8001	0.0499	-0.4158	-0.6380	0.5982	0.6070	-1.2440	0.0362	0.3847	0.0979	-0.2939	-0.7549	-0.5831	0.0013	-0.1648	0.0103	-0.6101	0.4475	-0.0743	0.8874	0.2452	-0.0474	0.0444	0.1582	0.1093	-0.5011	0.0005	-0.1426	0.6347	-0.0092	0.5184	-0.2862	-0.2133	-0.1200	-0.1816	-0.1173	-0.1028	0.1327	-0.0430	0.4438	0.3528	0.3163	1.2185	0.3782	-0.2835	0.4972	0.2702	-0.1822	0.3717	0.0843	-0.1352	-0.2778	-0.2266	-0.3808	-0.4872	0.1855	-0.2232	-0.2826	-0.3694	0.3187	-0.1036	-0.1438	0.7554	-0.3280	-0.3828	-0.0810	-0.1775	0.0637	-0.2679	-0.0937	-0.3060	-0.3638	-0.1392	0.2603	-0.4443	0.2777	1.2528	0.7833	0.3831	0.1249	-0.4675	0.2941	4.1045	-0.4719	0.0549	-0.3398	-0.1604	0.4619	-0.4275	-0.0148	-0.1863	-0.1282	-0.1595	0.0340	0.3913	-0.2454	0.0343	-0.3777	0.1245	0.2645	-0.3070	-0.1701	-0.9164	-0.2946	-0.6164	0.1099	-0.2897	-0.7361	-0.2739	0.6763	0.2049	0.1369	-0.3412	-0.5316	-0.7055	0.1689
g__Parasutterella	0.2553	-0.1382	-0.4718	-0.0059	-0.1073	0.1777	0.2741	1.4198	-0.0871	-0.4409	-0.2047	0.1827	0.4976	-0.3072	-0.0779	0.2016	0.1459	-0.1037	1.4130	-0.7293	0.6506	-0.0577	-0.4660	-0.1381	0.5841	-0.2981	0.3713	-0.0332	-0.3501	-0.8243	-0.7059	-0.7651	0.0394	0.3933	0.6841	0.0996	0.1522	0.4244	-0.2683	-0.1905	-0.7306	0.7777	0.7926	-0.4244	0.5294	-0.1153	-0.3040	0.0966	0.0123	-0.5068	-0.5951	0.3208	0.5997	0.4389	0.1739	0.2512	0.7049	-0.1843	0.0523	-0.4917	0.1129	-0.6392	0.0089	0.0141	-0.1292	1.2233	-0.6904	0.9269	-0.6613	-0.0764	0.1959	-0.2546	-0.4437	-0.0998	0.5121	0.8721	-0.1701	-0.1876	-0.3843	-1.0748	0.1571	-0.3110	0.6204	0.0927	-0.8521	-0.1193	0.5182	0.1415	-0.6906	-0.1989	-0.5196	-0.3267	0.4518	-0.7788	-0.1892	0.5981	0.1930	-0.3643	-0.5047	-0.0277	-0.0041	0.8436	0.2919	0.1675	-0.1531	0.3271	0.0176	-0.0884	-0.2336	-0.1989	0.8491	0.3456	-0.4272	-0.4719	7.6508	0.0278	0.2363	0.3927	0.0580	0.6700	-1.2956	-0.2437	-0.1119	-0.2873	-0.0212	-0.2788	0.0572	-0.4216	0.4217	0.4554	-0.2406	0.4804	0.2002	-0.5317	-0.4822	0.1293	-0.2753	-0.1619	0.5716	0.1451	-0.2917	0.2361	-0.6236	1.1739	-0.4350	-0.8277	-0.2927
